index,recorded_ns,header_ns,interval_ns
1258,1789458616127733706,1789458616107901000,33368000
1259,1789458616161193785,1789458616141269000,33368000
1260,1789458616195168289,1789458616174642000,33373000
1261,1789458616228103235,1789458616208010000,33368000
1262,1789458616261351081,1789458616241380000,33370000
1263,1789458616295043038,1789458616274748000,33368000
1264,1789458616328683595,1789458616308121000,33373000
1265,1789458616361408281,1789458616341490000,33369000
1266,1789458616395771379,1789458616374857000,33367000
1267,1789458616428174448,1789458616408226000,33369000
1268,1789458616461627906,1789458616441594000,33368000
1269,1789458616495098935,1789458616474962000,33368000
1270,1789458616528295871,1789458616508330000,33368000
1271,1789458616562070333,1789458616541700000,33370000
1272,1789458616595966770,1789458616575069000,33369000
1273,1789458616628400234,1789458616608437000,33368000
1274,1789458616661884736,1789458616641805000,33368000
1275,1789458616696419696,1789458616675173000,33368000
1276,1789458616728530513,1789458616708542000,33369000
1277,1789458616761911473,1789458616741910000,33368000
1278,1789458616795610623,1789458616775277000,33367000
1279,1789458616828949098,1789458616808647000,33370000
1280,1789458616861790910,1789458616842015000,33368000
1281,1789458616895924634,1789458616875383000,33368000
1282,1789458616928806357,1789458616908751000,33368000
1283,1789458616962150542,1789458616942120000,33369000
1284,1789458616995429403,1789458616975489000,33369000
1285,1789458617028766136,1789458617008856000,33367000
1286,1789458617062258759,1789458617042224000,33368000
1287,1789458617095660092,1789458617075593000,33369000
1288,1789458617128976165,1789458617108961000,33368000
1289,1789458617162435078,1789458617142331000,33370000
1290,1789458617195713695,1789458617175697000,33366000
1291,1789458617229105862,1789458617209066000,33369000
1292,1789458617262861247,1789458617242434000,33368000
1293,1789458617295899751,1789458617275803000,33369000
1294,1789458617329437915,1789458617309170000,33367000
1295,1789458617362895336,1789458617342539000,33369000
1296,1789458617396281772,1789458617375907000,33368000
1297,1789458617429324524,1789458617409276000,33369000
1298,1789458617463189323,1789458617442644000,33368000
1299,1789458617496277003,1789458617476012000,33368000
1300,1789458617529706856,1789458617509381000,33369000
1301,1789458617563277096,1789458617542750000,33369000
1302,1789458617596066171,1789458617576117000,33367000
1303,1789458617629559045,1789458617609485000,33368000
1304,1789458617663078114,1789458617642855000,33370000
1305,1789458617696522724,1789458617676224000,33369000
1306,1789458617729547654,1789458617709590000,33366000
1307,1789458617763538494,1789458617742959000,33369000
1308,1789458617796944124,1789458617776328000,33369000
1309,1789458617830212072,1789458617809696000,33368000
1310,1789458617863697883,1789458617843064000,33368000
1311,1789458617896498018,1789458617876434000,33370000
1312,1789458617930293244,1789458617909802000,33368000
1313,1789458617963965864,1789458617943171000,33369000
1314,1789458617996854194,1789458617976539000,33368000
1315,1789458618030266878,1789458618009908000,33369000
1316,1789458618063675730,1789458618043277000,33369000
1317,1789458618096631825,1789458618076644000,33367000
1318,1789458618130258862,1789458618110014000,33370000
1319,1789458618163620831,1789458618143384000,33370000
1320,1789458618197071848,1789458618176752000,33368000
1321,1789458618230682585,1789458618210123000,33371000
1322,1789458618264025151,1789458618243492000,33369000
1323,1789458618297248526,1789458618276864000,33372000
1324,1789458618330461964,1789458618310233000,33369000
1325,1789458618363553718,1789458618343601000,33368000
1326,1789458618397176437,1789458618376968000,33367000
1327,1789458618430730204,1789458618410337000,33369000
1328,1789458618464171984,1789458618443707000,33370000
1329,1789458618497920335,1789458618477075000,33368000
1330,1789458618531155842,1789458618510446000,33371000
1331,1789458618563767810,1789458618543815000,33369000
1332,1789458618597569104,1789458618577183000,33368000
1333,1789458618631058969,1789458618610552000,33369000
1334,1789458618664574829,1789458618643921000,33369000
1335,1789458618697641689,1789458618677291000,33370000
1336,1789458618731202819,1789458618710660000,33369000
1337,1789458618764071620,1789458618744029000,33369000
1338,1789458618797481384,1789458618777396000,33367000
1339,1789458618830994250,1789458618810764000,33368000
1340,1789458618864032399,1789458618844134000,33370000
1341,1789458618898135644,1789458618877503000,33369000
1342,1789458618931511458,1789458618910871000,33368000
1343,1789458618964848594,1789458618944240000,33369000
1344,1789458618998424030,1789458618977611000,33371000
1345,1789458619031326543,1789458619010979000,33368000
1346,1789458619064375046,1789458619044349000,33370000
1347,1789458619097744575,1789458619077717000,33368000
1348,1789458619131212347,1789458619111085000,33368000
1349,1789458619165000524,1789458619144453000,33368000
1350,1789458619198124310,1789458619177822000,33369000
1351,1789458619231842253,1789458619211193000,33371000
1352,1789458619264991273,1789458619244561000,33368000
1353,1789458619298534639,1789458619277930000,33369000
1354,1789458619331170986,1789458619311299000,33369000
1355,1789458619366798274,1789458619344666000,33367000
1356,1789458619397854475,1789458619378035000,33369000
1357,1789458619432126825,1789458619411407000,33372000
1358,1789458619464848994,1789458619444774000,33367000
1359,1789458619499117737,1789458619478146000,33372000
1360,1789458619531448405,1789458619511515000,33369000
1361,1789458619564906019,1789458619544882000,33367000
1362,1789458619598727164,1789458619578252000,33370000
1363,1789458619632295333,1789458619611620000,33368000
1364,1789458619664802021,1789458619644990000,33370000
1365,1789458619698622485,1789458619678357000,33367000
1366,1789458619732094805,1789458619711725000,33368000
1367,1789458619764944117,1789458619745095000,33370000
1368,1789458619798960426,1789458619778461000,33366000
1369,1789458619832096965,1789458619811830000,33369000
1370,1789458619865339279,1789458619845198000,33368000
1371,1789458619898574402,1789458619878567000,33369000
1372,1789458619931860423,1789458619911936000,33369000
1373,1789458619965291961,1789458619945304000,33368000
1374,1789458619998803130,1789458619978672000,33368000
1375,1789458620032871675,1789458620012042000,33370000
1376,1789458620065415053,1789458620045412000,33370000
1377,1789458620098743946,1789458620078779000,33367000
1378,1789458620132088216,1789458620112148000,33369000
1379,1789458620165517756,1789458620145516000,33368000
1380,1789458620199043837,1789458620178885000,33369000
1381,1789458620232526220,1789458620212253000,33368000
1382,1789458620265500067,1789458620245621000,33368000
1383,1789458620299388357,1789458620278989000,33368000
1384,1789458620332321231,1789458620312358000,33369000
1385,1789458620365908860,1789458620345727000,33369000
1386,1789458620399316612,1789458620379096000,33369000
1387,1789458620432338163,1789458620412464000,33368000
1388,1789458620466421226,1789458620445833000,33369000
1389,1789458620499816116,1789458620479201000,33368000
1390,1789458620532576706,1789458620512570000,33369000
1391,1789458620566102797,1789458620545938000,33368000
1392,1789458620599883517,1789458620579307000,33369000
1393,1789458620633133701,1789458620612675000,33368000
1394,1789458620666525685,1789458620646045000,33370000
1395,1789458620699596994,1789458620679411000,33366000
1396,1789458620732804152,1789458620712781000,33370000
1397,1789458620766578501,1789458620746149000,33368000
1398,1789458620799851545,1789458620779518000,33369000
1399,1789458620833348625,1789458620812887000,33369000
1400,1789458620866824256,1789458620846255000,33368000
1401,1789458620900497436,1789458620879624000,33369000
1402,1789458620933526060,1789458620912994000,33370000
1403,1789458620966726366,1789458620946362000,33368000
1404,1789458621000363472,1789458620979732000,33370000
1405,1789458621033144894,1789458621013101000,33369000
1406,1789458621067242930,1789458621046470000,33369000
1407,1789458621100352501,1789458621079842000,33372000
1408,1789458621134239975,1789458621113211000,33369000
1409,1789458621166820322,1789458621146580000,33369000
1410,1789458621200336842,1789458621179948000,33368000
1411,1789458621233816055,1789458621213315000,33367000
1412,1789458621266984611,1789458621246685000,33370000
1413,1789458621300307258,1789458621280054000,33369000
1414,1789458621333711980,1789458621313422000,33368000
1415,1789458621366640121,1789458621346790000,33368000
1416,1789458621401078537,1789458621380158000,33368000
1417,1789458621433686153,1789458621413528000,33370000
1418,1789458621467327102,1789458621446897000,33369000
1419,1789458621501597982,1789458621480269000,33372000
1420,1789458621534219192,1789458621513638000,33369000
1421,1789458621567352826,1789458621547007000,33369000
1422,1789458621601518401,1789458621580379000,33372000
1423,1789458621634696242,1789458621613749000,33370000
1424,1789458621667737263,1789458621647120000,33371000
1425,1789458621700950396,1789458621680489000,33369000
1426,1789458621734839002,1789458621713858000,33369000
1427,1789458621767950437,1789458621747229000,33371000
1428,1789458621800839679,1789458621780597000,33368000
1429,1789458621833817248,1789458621813966000,33369000
1430,1789458621867617258,1789458621847334000,33368000
1431,1789458621901080183,1789458621880702000,33368000
1432,1789458621934602042,1789458621914071000,33369000
1433,1789458621968075946,1789458621947440000,33369000
1434,1789458622000971971,1789458621980809000,33369000
1435,1789458622034368523,1789458622014176000,33367000
1436,1789458622067918617,1789458622047546000,33370000
1437,1789458622101561856,1789458622080916000,33370000
1438,1789458622135359937,1789458622114284000,33368000
1439,1789458622167676544,1789458622147651000,33367000
1440,1789458622203249299,1789458622181020000,33369000
1441,1789458622234739606,1789458622214388000,33368000
1442,1789458622268140086,1789458622247758000,33370000
1443,1789458622301733326,1789458622281126000,33368000
1444,1789458622334587160,1789458622314494000,33368000
1445,1789458622368325186,1789458622347861000,33367000
1446,1789458622401209134,1789458622381232000,33371000
1447,1789458622434593505,1789458622414599000,33367000
1448,1789458622468133251,1789458622447967000,33368000
1449,1789458622501570195,1789458622481337000,33370000
1450,1789458622534813818,1789458622514706000,33369000
1451,1789458622568340501,1789458622548073000,33367000
1452,1789458622601986605,1789458622581444000,33371000
1453,1789458622635139207,1789458622614811000,33367000
1454,1789458622668583925,1789458622648181000,33370000
1455,1789458622702395240,1789458622681551000,33370000
1456,1789458622735217298,1789458622714920000,33369000
1457,1789458622768653751,1789458622748287000,33367000
1458,1789458622802140534,1789458622781656000,33369000
1459,1789458622835484714,1789458622815025000,33369000
1460,1789458622868503249,1789458622848393000,33368000
1461,1789458622902684678,1789458622881761000,33368000
1462,1789458622935681405,1789458622915131000,33370000
1463,1789458622968996644,1789458622948501000,33370000
1464,1789458623002438699,1789458622981870000,33369000
1465,1789458623035236769,1789458623015237000,33367000
1466,1789458623069030068,1789458623048607000,33370000
1467,1789458623102669585,1789458623081976000,33369000
1468,1789458623135940571,1789458623115344000,33368000
1469,1789458623169400410,1789458623148714000,33370000
1470,1789458623202532641,1789458623182083000,33369000
1471,1789458623236179461,1789458623215451000,33368000
1472,1789458623269083709,1789458623248820000,33369000
1473,1789458623302546013,1789458623282188000,33368000
1474,1789458623335969599,1789458623315558000,33370000
1475,1789458623369450355,1789458623348926000,33368000
1476,1789458623402476839,1789458623382294000,33368000
1477,1789458623436000241,1789458623415664000,33370000
1478,1789458623470083913,1789458623449032000,33368000
1479,1789458623502776797,1789458623482401000,33369000
1480,1789458623536164970,1789458623515770000,33369000
1481,1789458623569744171,1789458623549139000,33369000
1482,1789458623602796761,1789458623582509000,33370000
1483,1789458623636169267,1789458623615877000,33368000
1484,1789458623670148754,1789458623649246000,33369000
1485,1789458623703569976,1789458623682617000,33371000
1486,1789458623736615143,1789458623715986000,33369000
1487,1789458623770002745,1789458623749359000,33373000
1488,1789458623803124978,1789458623782729000,33370000
1489,1789458623836461249,1789458623816097000,33368000
1490,1789458623870365073,1789458623849466000,33369000
1491,1789458623903578507,1789458623882835000,33369000
1492,1789458623936408855,1789458623916204000,33369000
1493,1789458623969751468,1789458623949574000,33370000
1494,1789458624003235471,1789458623982943000,33369000
1495,1789458624036055685,1789458624016310000,33367000
1496,1789458624069990479,1789458624049679000,33369000
1497,1789458624104133952,1789458624083048000,33369000
1498,1789458624136850602,1789458624116415000,33367000
1499,1789458624170190004,1789458624149785000,33370000
1500,1789458624203554570,1789458624183154000,33369000
1501,1789458624237123356,1789458624216523000,33369000
1502,1789458624270420493,1789458624249893000,33370000
1503,1789458624304232811,1789458624283262000,33369000
1504,1789458624337404766,1789458624316632000,33370000
1505,1789458624370342407,1789458624349999000,33367000
1506,1789458624403892111,1789458624383370000,33371000
1507,1789458624437185220,1789458624416738000,33368000
1508,1789458624471608418,1789458624450106000,33368000
1509,1789458624503667336,1789458624483475000,33369000
1510,1789458624537123464,1789458624516844000,33369000
1511,1789458624570651588,1789458624550212000,33368000
1512,1789458624603474217,1789458624583581000,33369000
1513,1789458624637331754,1789458624616949000,33368000
1514,1789458624670670735,1789458624650318000,33369000
1515,1789458624704074550,1789458624683688000,33370000
1516,1789458624737434127,1789458624717055000,33367000
1517,1789458624770581278,1789458624750425000,33370000
1518,1789458624804303647,1789458624783792000,33367000
1519,1789458624837266242,1789458624817161000,33369000
1520,1789458624870959920,1789458624850531000,33370000
1521,1789458624904266032,1789458624883898000,33367000
1522,1789458624937804786,1789458624917267000,33369000
1523,1789458624971100159,1789458624950636000,33369000
1524,1789458625004099593,1789458624984005000,33369000
1525,1789458625037558550,1789458625017372000,33367000
1526,1789458625071077644,1789458625050741000,33369000
1527,1789458625104756670,1789458625084112000,33371000
1528,1789458625137916238,1789458625117480000,33368000
1529,1789458625171101481,1789458625150848000,33368000
1530,1789458625204438803,1789458625184218000,33370000
1531,1789458625237885088,1789458625217584000,33366000
1532,1789458625271380640,1789458625250954000,33370000
1533,1789458625305023983,1789458625284325000,33371000
1534,1789458625338196293,1789458625317694000,33369000
1535,1789458625371289774,1789458625351062000,33368000
1536,1789458625405664120,1789458625384431000,33369000
1537,1789458625438568947,1789458625417802000,33371000
1538,1789458625471845432,1789458625451172000,33370000
1539,1789458625505330665,1789458625484542000,33370000
1540,1789458625538101866,1789458625517911000,33369000
1541,1789458625571504223,1789458625551278000,33367000
1542,1789458625605304213,1789458625584646000,33368000
1543,1789458625638279445,1789458625618015000,33369000
1544,1789458625672545469,1789458625651385000,33370000
1545,1789458625704939934,1789458625684752000,33367000
1546,1789458625738692720,1789458625718121000,33369000
1547,1789458625771843743,1789458625751491000,33370000
1548,1789458625805518441,1789458625784860000,33369000
1549,1789458625839712338,1789458625818228000,33368000
1550,1789458625871679106,1789458625851597000,33369000
1551,1789458625905504471,1789458625884968000,33371000
1552,1789458625938434663,1789458625918337000,33369000
1553,1789458625972498430,1789458625951707000,33370000
1554,1789458626005568224,1789458625985077000,33370000
1555,1789458626038797108,1789458626018445000,33368000
1556,1789458626072100334,1789458626051814000,33369000
1557,1789458626105189300,1789458626085183000,33369000
1558,1789458626138218731,1789458626118550000,33367000
1559,1789458626172002708,1789458626151920000,33370000
1560,1789458626206125514,1789458626185289000,33369000
1561,1789458626238700571,1789458626218656000,33367000
1562,1789458626271969736,1789458626252025000,33369000
1563,1789458626305345050,1789458626285394000,33369000
1564,1789458626339115953,1789458626318762000,33368000
1565,1789458626372121562,1789458626352131000,33369000
1566,1789458626405934460,1789458626385499000,33368000
1567,1789458626439275693,1789458626418868000,33369000
1568,1789458626472769055,1789458626452236000,33368000
1569,1789458626506268838,1789458626485605000,33369000
1570,1789458626539208601,1789458626518974000,33369000
1571,1789458626572779701,1789458626552342000,33368000
1572,1789458626606148372,1789458626585710000,33368000
1573,1789458626639772896,1789458626619078000,33368000
1574,1789458626673119268,1789458626652451000,33373000
1575,1789458626706042001,1789458626685819000,33368000
1576,1789458626739665554,1789458626719189000,33370000
1577,1789458626772457164,1789458626752557000,33368000
1578,1789458626806201811,1789458626785926000,33369000
1579,1789458626839850528,1789458626819293000,33367000
1580,1789458626873550826,1789458626852664000,33371000
1581,1789458626906433488,1789458626886032000,33368000
1582,1789458626939897538,1789458626919400000,33368000
1583,1789458626972729299,1789458626952769000,33369000
1584,1789458627006992941,1789458626986137000,33368000
1585,1789458627040312779,1789458627019506000,33369000
1586,1789458627073714904,1789458627052877000,33371000
1587,1789458627106823689,1789458627086246000,33369000
1588,1789458627140365652,1789458627119617000,33371000
1589,1789458627173393403,1789458627152985000,33368000
1590,1789458627206901215,1789458627186354000,33369000
1591,1789458627240191892,1789458627219724000,33370000
1592,1789458627273093210,1789458627253092000,33368000
1593,1789458627307066656,1789458627286460000,33368000
1594,1789458627339861445,1789458627319830000,33370000
1595,1789458627375080046,1789458627353198000,33368000
1596,1789458627407065102,1789458627386567000,33369000
1597,1789458627440332247,1789458627419936000,33369000
1598,1789458627473888475,1789458627453304000,33368000
1599,1789458627507336801,1789458627486673000,33369000
1600,1789458627540300630,1789458627520043000,33370000
1601,1789458627573610791,1789458627553411000,33368000
1602,1789458627607472941,1789458627586781000,33370000
1603,1789458627640618240,1789458627620148000,33367000
1604,1789458627674277710,1789458627653518000,33370000
1605,1789458627707119663,1789458627686886000,33368000
1606,1789458627741136747,1789458627720255000,33369000
1607,1789458627773945140,1789458627753622000,33367000
1608,1789458627807622281,1789458627786993000,33371000
1609,1789458627841080886,1789458627820363000,33370000
1610,1789458627874200981,1789458627853732000,33369000
1611,1789458627907843922,1789458627887100000,33368000
1612,1789458627940756620,1789458627920468000,33368000
1613,1789458627974239428,1789458627953837000,33369000
1614,1789458628007888286,1789458627987208000,33371000
1615,1789458628040755527,1789458628020575000,33367000
1616,1789458628074104981,1789458628053944000,33369000
1617,1789458628107929127,1789458628087313000,33369000
1618,1789458628141141078,1789458628120684000,33371000
1619,1789458628174142016,1789458628154052000,33368000
1620,1789458628207593902,1789458628187421000,33369000
1621,1789458628240724839,1789458628220789000,33368000
1622,1789458628274852403,1789458628254158000,33369000
1623,1789458628307832874,1789458628287529000,33371000
1624,1789458628341101055,1789458628320898000,33369000
1625,1789458628375605185,1789458628354266000,33368000
1626,1789458628407438464,1789458628387634000,33368000
1627,1789458628441280061,1789458628421003000,33369000
1628,1789458628474366049,1789458628454371000,33368000
1629,1789458628507856333,1789458628487740000,33369000
1630,1789458628541488389,1789458628521110000,33370000
1631,1789458628575325567,1789458628554479000,33369000
1632,1789458628608553857,1789458628587852000,33373000
1633,1789458628641964401,1789458628621221000,33369000
1634,1789458628675119651,1789458628654589000,33368000
1635,1789458628708064049,1789458628687958000,33369000
1636,1789458628741170724,1789458628721327000,33369000
1637,1789458628774963874,1789458628754697000,33370000
1638,1789458628808026751,1789458628788066000,33369000
1639,1789458628842094368,1789458628821433000,33367000
1640,1789458628874970244,1789458628854804000,33371000
1641,1789458628908522488,1789458628888174000,33370000
1642,1789458628941815613,1789458628921543000,33369000
1643,1789458628974804189,1789458628954911000,33368000
1644,1789458629008299570,1789458628988281000,33370000
1645,1789458629041791720,1789458629021648000,33367000
1646,1789458629075105165,1789458629055017000,33369000
1647,1789458629108503119,1789458629088387000,33370000
1648,1789458629141716255,1789458629121755000,33368000
1649,1789458629175191717,1789458629155123000,33368000
1650,1789458629208214827,1789458629188493000,33370000
1651,1789458629242351040,1789458629221862000,33369000
1652,1789458629275251672,1789458629255229000,33367000
1653,1789458629309330553,1789458629288600000,33371000
1654,1789458629341800762,1789458629321970000,33370000
1655,1789458629376022317,1789458629355339000,33369000
1656,1789458629408958302,1789458629388709000,33370000
1657,1789458629442365973,1789458629422075000,33366000
1658,1789458629476085127,1789458629455445000,33370000
1659,1789458629508751023,1789458629488815000,33370000
1660,1789458629542179631,1789458629522182000,33367000
1661,1789458629575772441,1789458629555551000,33369000
1662,1789458629609488859,1789458629588920000,33369000
1663,1789458629642532095,1789458629622287000,33367000
1664,1789458629676021321,1789458629655656000,33369000
1665,1789458629709802885,1789458629689027000,33371000
1666,1789458629743193536,1789458629722397000,33370000
1667,1789458629776365850,1789458629755766000,33369000
1668,1789458629809415156,1789458629789135000,33369000
1669,1789458629842984564,1789458629822502000,33367000
1670,1789458629876409836,1789458629855872000,33370000
1671,1789458629909776505,1789458629889242000,33370000
1672,1789458629943065145,1789458629922609000,33367000
1673,1789458629976245063,1789458629955979000,33370000
1674,1789458630009317007,1789458629989349000,33370000
1675,1789458630042696271,1789458630022716000,33367000
1676,1789458630076618528,1789458630056085000,33369000
1677,1789458630109486075,1789458630089453000,33368000
1678,1789458630142821020,1789458630122822000,33369000
1679,1789458630176685054,1789458630156190000,33368000
1680,1789458630210009461,1789458630189558000,33368000
1681,1789458630243299386,1789458630222926000,33368000
1682,1789458630276597296,1789458630256296000,33370000
1683,1789458630310135381,1789458630289664000,33368000
1684,1789458630343234208,1789458630323031000,33367000
1685,1789458630377097621,1789458630356401000,33370000
1686,1789458630410174027,1789458630389769000,33368000
1687,1789458630443521054,1789458630423138000,33369000
1688,1789458630476545279,1789458630456506000,33368000
1689,1789458630510610730,1789458630489877000,33371000
1690,1789458630543552167,1789458630523244000,33367000
1691,1789458630577012385,1789458630556614000,33370000
1692,1789458630610471440,1789458630589981000,33367000
1693,1789458630644083256,1789458630623353000,33372000
1694,1789458630676870571,1789458630656722000,33369000
1695,1789458630710685037,1789458630690093000,33371000
1696,1789458630743926516,1789458630723465000,33372000
1697,1789458630776815431,1789458630756834000,33369000
1698,1789458630810734592,1789458630790202000,33368000
1699,1789458630843866317,1789458630823573000,33371000
1700,1789458630877094192,1789458630856942000,33369000
1701,1789458630910209488,1789458630890310000,33368000
1702,1789458630944178548,1789458630923679000,33369000
1703,1789458630977221576,1789458630957048000,33369000
1704,1789458631010607491,1789458630990416000,33368000
1705,1789458631044546822,1789458631023789000,33373000
1706,1789458631077423858,1789458631057157000,33368000
1707,1789458631110938114,1789458631090526000,33369000
1708,1789458631143811744,1789458631123894000,33368000
1709,1789458631177308218,1789458631157262000,33368000
1710,1789458631211325988,1789458631190634000,33372000
1711,1789458631244474275,1789458631224004000,33370000
1712,1789458631277801019,1789458631257373000,33369000
1713,1789458631311142469,1789458631290740000,33367000
1714,1789458631344598852,1789458631324109000,33369000
1715,1789458631377774829,1789458631357480000,33371000
1716,1789458631411155317,1789458631390848000,33368000
1717,1789458631444301801,1789458631424218000,33370000
1718,1789458631477881544,1789458631457585000,33367000
1719,1789458631511304839,1789458631490955000,33370000
1720,1789458631544386617,1789458631524324000,33369000
1721,1789458631578210443,1789458631557697000,33373000
1722,1789458631610854044,1789458631591065000,33368000
1723,1789458631644457488,1789458631624435000,33370000
1724,1789458631677631341,1789458631657802000,33367000
1725,1789458631711276689,1789458631691171000,33369000
1726,1789458631744412535,1789458631724541000,33370000
1727,1789458631778153884,1789458631757908000,33367000
1728,1789458631811673149,1789458631791277000,33369000
1729,1789458631844546338,1789458631824645000,33368000
1730,1789458631878585486,1789458631858013000,33368000
1731,1789458631911168158,1789458631891383000,33370000
1732,1789458631945012721,1789458631924749000,33366000
1733,1789458631978108275,1789458631958119000,33370000
1734,1789458632011970960,1789458631991487000,33368000
1735,1789458632044754972,1789458632024856000,33369000
1736,1789458632078241351,1789458632058224000,33368000
1737,1789458632111845049,1789458632091593000,33369000
1738,1789458632145273035,1789458632124961000,33368000
1739,1789458632178689911,1789458632158330000,33369000
1740,1789458632211599897,1789458632191698000,33368000
1741,1789458632245574874,1789458632225066000,33368000
1742,1789458632278543524,1789458632258435000,33369000
1743,1789458632312078129,1789458632291804000,33369000
1744,1789458632345070121,1789458632325172000,33368000
1745,1789458632379074811,1789458632358541000,33369000
1746,1789458632411966324,1789458632391909000,33368000
1747,1789458632445719016,1789458632425278000,33369000
1748,1789458632478898280,1789458632458646000,33368000
1749,1789458632512359244,1789458632492016000,33370000
1750,1789458632545978610,1789458632525383000,33367000
1751,1789458632579124986,1789458632558752000,33369000
1752,1789458632612227474,1789458632592119000,33367000
1753,1789458632645677940,1789458632625489000,33370000
1754,1789458632679247076,1789458632658857000,33368000
1755,1789458632712769710,1789458632692225000,33368000
1756,1789458632746081930,1789458632725595000,33370000
1757,1789458632779483619,1789458632758964000,33369000
1758,1789458632812369332,1789458632792331000,33367000
1759,1789458632845487678,1789458632825701000,33370000
1760,1789458632879507114,1789458632859069000,33368000
1761,1789458632912425635,1789458632892438000,33369000
1762,1789458632945997947,1789458632925805000,33367000
1763,1789458632979226459,1789458632959175000,33370000
1764,1789458633012810031,1789458632992544000,33369000
1765,1789458633046300380,1789458633025912000,33368000
1766,1789458633079316356,1789458633059281000,33369000
1767,1789458633112986074,1789458633092649000,33368000
1768,1789458633146490287,1789458633126021000,33372000
1769,1789458633179590272,1789458633159390000,33369000
1770,1789458633213079709,1789458633192757000,33367000
1771,1789458633245969281,1789458633226128000,33371000
1772,1789458633279897177,1789458633259495000,33367000
1773,1789458633312905990,1789458633292863000,33368000
1774,1789458633346402240,1789458633326231000,33368000
1775,1789458633379839114,1789458633359601000,33370000
1776,1789458633413281918,1789458633392969000,33368000
1777,1789458633446724922,1789458633426338000,33369000
1778,1789458633480620972,1789458633459707000,33369000
1779,1789458633513347895,1789458633493077000,33370000
1780,1789458633547060899,1789458633526448000,33371000
1781,1789458633581079787,1789458633559817000,33369000
1782,1789458633613660449,1789458633593187000,33370000
1783,1789458633647327242,1789458633626555000,33368000
1784,1789458633680407562,1789458633659926000,33371000
1785,1789458633714635421,1789458633693295000,33369000
1786,1789458633747280308,1789458633726665000,33370000
1787,1789458633781241123,1789458633760033000,33368000
1788,1789458633813560511,1789458633793402000,33369000
1789,1789458633847160414,1789458633826770000,33368000
1790,1789458633880206033,1789458633860139000,33369000
1791,1789458633914127508,1789458633893509000,33370000
1792,1789458633947515565,1789458633926877000,33368000
1793,1789458633980717521,1789458633960245000,33368000
1794,1789458634013976401,1789458633993614000,33369000
1795,1789458634047222869,1789458634026985000,33371000
1796,1789458634080970187,1789458634060352000,33367000
1797,1789458634114634707,1789458634093725000,33373000
1798,1789458634147304179,1789458634127094000,33369000
1799,1789458634180734203,1789458634160462000,33368000
1800,1789458634214456456,1789458634193831000,33369000
1801,1789458634247622801,1789458634227199000,33368000
1802,1789458634281824937,1789458634260569000,33370000
1803,1789458634314984820,1789458634293938000,33369000
1804,1789458634347498134,1789458634327306000,33368000
1805,1789458634380990339,1789458634360674000,33368000
1806,1789458634413939157,1789458634394045000,33371000
1807,1789458634447864311,1789458634427412000,33367000
1808,1789458634480924758,1789458634460780000,33368000
1809,1789458634514428412,1789458634494149000,33369000
1810,1789458634547805702,1789458634527518000,33369000
1811,1789458634581201194,1789458634560887000,33369000
1812,1789458634614169818,1789458634594256000,33369000
1813,1789458634647779681,1789458634627623000,33367000
1814,1789458634681299354,1789458634660992000,33369000
1815,1789458634714832451,1789458634694361000,33369000
1816,1789458634748024892,1789458634727729000,33368000
1817,1789458634780979972,1789458634761099000,33370000
1818,1789458634815035647,1789458634794467000,33368000
1819,1789458634848083211,1789458634827836000,33369000
1820,1789458634881616428,1789458634861205000,33369000
1821,1789458634914995702,1789458634894574000,33369000
1822,1789458634947803460,1789458634927942000,33368000
1823,1789458634981402894,1789458634961310000,33368000
1824,1789458635014985723,1789458634994681000,33371000
1825,1789458635048368474,1789458635028050000,33369000
1826,1789458635081940122,1789458635061418000,33368000
1827,1789458635114957593,1789458635094787000,33369000
1828,1789458635148960728,1789458635128156000,33369000
1829,1789458635181940573,1789458635161526000,33370000
1830,1789458635214863967,1789458635194894000,33368000
1831,1789458635248609514,1789458635228263000,33369000
1832,1789458635282130681,1789458635261631000,33368000
1833,1789458635315371611,1789458635295000000,33369000
1834,1789458635348506561,1789458635328370000,33370000
1835,1789458635381625043,1789458635361737000,33367000
1836,1789458635415515798,1789458635395106000,33369000
1837,1789458635449017560,1789458635428475000,33369000
1838,1789458635481905652,1789458635461845000,33370000
1839,1789458635515600318,1789458635495212000,33367000
1840,1789458635549031175,1789458635528582000,33370000
1841,1789458635582552243,1789458635561950000,33368000
1842,1789458635615787181,1789458635595318000,33368000
1843,1789458635648935676,1789458635628688000,33370000
1844,1789458635682577648,1789458635662057000,33369000
1845,1789458635715600830,1789458635695425000,33368000
1846,1789458635749568532,1789458635728796000,33371000
1847,1789458635782516180,1789458635762165000,33369000
1848,1789458635816605968,1789458635795537000,33372000
1849,1789458635849704805,1789458635828908000,33371000
1850,1789458635883798271,1789458635862277000,33369000
1851,1789458635916734628,1789458635895647000,33370000
1852,1789458635949333425,1789458635929017000,33370000
1853,1789458635982504009,1789458635962386000,33369000
1854,1789458636016365727,1789458635995754000,33368000
1855,1789458636049640097,1789458636029125000,33371000
1856,1789458636082999218,1789458636062495000,33370000
1857,1789458636116495453,1789458636095865000,33370000
1858,1789458636150197865,1789458636129237000,33372000
1859,1789458636183138131,1789458636162606000,33369000
1860,1789458636216278222,1789458636195975000,33369000
1861,1789458636250161805,1789458636229348000,33373000
1862,1789458636283376539,1789458636262717000,33369000
1863,1789458636316832904,1789458636296086000,33369000
1864,1789458636350096334,1789458636329454000,33368000
